cod_municipio_ibge,cod_produto,ano,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha
4108304,41160,2020,469.0,271.0,930777.0,1.7306273062730628
4108304,41160,2021,386.0,244.0,655700.0,1.5819672131147542
4108304,41160,2022,383.0,260.0,671008.0,1.4730769230769232
4108304,41160,2023,348.0,275.0,440830.0,1.2654545454545454
4109401,41151,2015,13058.0,1984.0,9646437.0,6.581653225806452
4109401,41151,2016,12509.0,1836.0,12120225.0,6.81318082788671
4109401,41151,2017,14022.0,2082.0,16198994.0,6.734870317002882
4109401,41151,2018,14475.0,1802.0,7565266.0,8.032741398446172
4109401,41151,2019,12499.0,2020.0,5486071.0,6.187623762376238
4109401,41151,2020,12408.0,1924.0,13603401.0,6.449064449064449
4109401,41151,2021,14031.0,2072.0,12411370.0,6.771718146718147
4109401,41151,2022,15829.0,1915.0,16459774.0,8.26579634464752
4109401,41151,2023,16251.0,2139.0,16067855.0,7.597475455820477
4109401,41155,2015,1602.0,192.0,2215716.0,8.34375
4109401,41155,2016,1607.0,195.0,2034735.0,8.24102564102564
4109401,41155,2017,1717.0,197.0,2726363.0,8.715736040609137
4109401,41155,2018,1338.0,223.0,846376.0,6.0
4109401,41155,2019,1374.0,191.0,1147864.0,7.193717277486911
4109401,41155,2021,1507.0,221.0,1159414.0,6.819004524886878
4109401,41155,2022,1512.0,191.0,1035545.0,7.9162303664921465
4109401,41155,2023,1768.0,198.0,3445592.0,8.929292929292929
4109401,41176,2015,3363.0,571.0,2975715.0,5.889667250437828
4109401,41176,2017,4437.0,554.0,6376034.0,8.009025270758123
4109401,41176,2018,3902.0,505.0,6379208.0,7.7267326732673265
4109401,41176,2019,3960.0,531.0,4770799.0,7.4576271186440675
4109401,41176,2020,3587.0,584.0,4425659.0,6.142123287671233
4109401,41176,2022,4146.0,585.0,5611130.0,7.087179487179487
4109401,41176,2023,4309.0,575.0,6640790.0,7.493913043478261
4109401,41160,2016,1871.0,55.0,3240160.0,34.018181818181816
4109401,41160,2018,1515.0,50.0,2476026.0,30.3
4109401,41160,2019,1491.0,58.0,2680326.0,25.70689655172414
4109401,41160,2020,1956.0,55.0,,35.56363636363636
4109401,41160,2021,1779.0,57.0,1871861.0,31.210526315789473
4109401,41160,2023,1906.0,57.0,3786022.0,33.43859649122807
4119905,41151,2016,10981.0,831.0,12815289.0,13.214199759326114
4119905,41151,2017,12353.0,825.0,5886656.0,14.973333333333333
4119905,41151,2018,13482.0,868.0,13834109.0,15.53225806451613
4119905,41151,2019,10415.0,761.0,4600956.0,13.685939553219448
4119905,41151,2020,13083.0,856.0,9978783.0,15.283878504672897
4119905,41151,2021,12648.0,756.0,,16.73015873015873
4119905,41151,2022,13290.0,903.0,6655436.0,14.717607973421927
4119905,41151,2023,10555.0,759.0,5300136.0,13.906455862977602
4119905,41155,2016,1228.0,132.0,2213080.0,9.303030303030303
4119905,41155,2017,1162.0,128.0,1827470.0,9.078125
4119905,41155,2018,1272.0,121.0,1052188.0,10.512396694214877
4119905,41155,2019,1115.0,117.0,1642939.0,9.52991452991453
4119905,41155,2020,1108.0,116.0,,9.551724137931034
4119905,41155,2023,1340.0,114.0,2560150.0,11.75438596491228
4119905,41176,2015,8037.0,793.0,5557814.0,10.134930643127364
4119905,41176,2017,7823.0,712.0,5277102.0,10.987359550561798
4119905,41176,2018,6474.0,676.0,8150340.0,9.576923076923077
4119905,41176,2019,7171.0,737.0,8963564.0,9.729986431478968
4119905,41176,2021,6908.0,709.0,12739681.0,9.74330042313117
4119905,41176,2022,6183.0,729.0,6753103.0,8.481481481481481
4119905,41176,2023,6939.0,782.0,7243126.0,8.873401534526854
4119905,41160,2015,302.0,200.0,453337.0,1.51
4119905,41160,2016,231.0,188.0,202195.0,1.2287234042553192
4119905,41160,2017,290.0,219.0,579352.0,1.3242009132420092
4119905,41160,2018,254.0,212.0,430880.0,1.1981132075471699
4119905,41160,2019,273.0,210.0,220855.0,1.3
4119905,41160,2020,297.0,210.0,478619.0,1.4142857142857144
4119905,41160,2021,289.0,188.0,355458.0,1.5372340425531914
4119905,41160,2022,228.0,212.0,403108.0,1.0754716981132075
4119905,41160,2023,275.0,193.0,173947.0,1.4248704663212435
4101408,41151,2015,19387.0,1928.0,22468643.0,10.055497925311203
4101408,41151,2016,21009.0,1897.0,11284751.0,11.074855034264628
4101408,41151,2017,18133.0,2137.0,12851134.0,8.485259709873654
4101408,41151,2018,16905.0,1906.0,19066303.0,8.869359916054565
4101408,41151,2019,19375.0,2134.0,10950435.0,9.079194001874415
4101408,41151,2020,20591.0,1900.0,11579931.0,10.837368421052632
4101408,41151,2021,22222.0,2016.0,13277024.0,11.02281746031746
4101408,41151,2022,17428.0,2032.0,19782813.0,8.576771653543307
4101408,41151,2023,22387.0,1941.0,12170972.0,11.533745492014425
4101408,41155,2015,318.0,228.0,585043.0,1.394736842105263
4101408,41155,2016,321.0,271.0,600986.0,1.1845018450184501
4101408,41155,2017,299.0,265.0,351066.0,1.1283018867924528
4101408,41155,2018,312.0,259.0,388959.0,1.2046332046332047
4101408,41155,2019,275.0,261.0,217545.0,1.053639846743295
4101408,41155,2020,320.0,247.0,402912.0,1.2955465587044535
4101408,41155,2023,315.0,231.0,493442.0,1.3636363636363635
4101408,41176,2016,2968.0,444.0,5251992.0,6.684684684684685
4101408,41176,2017,2434.0,495.0,3589036.0,4.917171717171717
4101408,41176,2019,2200.0,520.0,2586178.0,4.230769230769231
4101408,41176,2020,2937.0,489.0,2798127.0,6.006134969325154
4101408,41176,2021,2811.0,447.0,2376597.0,6.2885906040268456
4101408,41176,2022,2178.0,522.0,2675621.0,4.172413793103448
4101408,41176,2023,2181.0,508.0,1687393.0,4.293307086614173
4101408,41160,2015,386.0,226.0,434654.0,1.7079646017699115
4101408,41160,2017,418.0,227.0,679677.0,1.841409691629956
4101408,41160,2018,424.0,250.0,386442.0,1.696
4101408,41160,2019,385.0,262.0,259085.0,1.4694656488549618
4101408,41160,2020,423.0,226.0,554296.0,1.8716814159292035
4101408,41160,2021,400.0,231.0,562796.0,1.7316017316017316
4101408,41160,2022,369.0,235.0,464570.0,1.5702127659574467
4101408,41160,2023,384.0,253.0,460168.0,1.517786561264822
4104303,41151,2015,6591.0,697.0,4129792.0,9.456241032998566
4104303,41151,2016,7786.0,654.0,8481477.0,11.905198776758409
4104303,41151,2017,7398.0,709.0,4780947.0,10.43441466854725
4104303,41151,2018,7821.0,676.0,7902030.0,11.569526627218934
4104303,41151,2019,7159.0,706.0,3194085.0,10.140226628895185
4104303,41151,2020,6549.0,755.0,2767639.0,8.674172185430464
4104303,41151,2021,6295.0,737.0,5854877.0,8.541383989145183
4104303,41151,2022,7317.0,794.0,3397126.0,9.21536523929471
4104303,41151,2023,6859.0,730.0,7608830.0,9.395890410958904
4104303,41155,2015,335.0,397.0,582872.0,0.8438287153652393
4104303,41155,2016,292.0,374.0,214800.0,0.7807486631016043
4104303,41155,2017,293.0,351.0,230903.0,0.8347578347578347
4104303,41155,2018,295.0,393.0,511190.0,0.7506361323155216
4104303,41155,2021,297.0,396.0,334401.0,0.75
4104303,41155,2022,338.0,362.0,525456.0,0.9337016574585635
4104303,41176,2015,1716.0,135.0,1700992.0,12.71111111111111
4104303,41176,2017,1586.0,114.0,2744701.0,13.912280701754385
4104303,41176,2018,1435.0,124.0,2732350.0,11.57258064516129
4104303,41176,2019,1550.0,118.0,1240660.0,13.135593220338983
4104303,41176,2020,1821.0,120.0,2808504.0,15.175
4104303,41176,2021,1749.0,119.0,1567623.0,14.697478991596638
4104303,41176,2022,1478.0,136.0,2754560.0,10.867647058823529
4104303,41176,2023,1457.0,116.0,1964561.0,12.560344827586206
4104303,41160,2015,1454.0,345.0,2725136.0,4.214492753623189
4104303,41160,2016,1659.0,337.0,1597171.0,4.922848664688427
4104303,41160,2017,1937.0,362.0,1507730.0,5.350828729281768
4104303,41160,2018,1523.0,349.0,1817209.0,4.363896848137536
4104303,41160,2019,1744.0,328.0,1068834.0,5.317073170731708
4104303,41160,2021,1594.0,357.0,2493079.0,4.464985994397759
4104303,41160,2022,1579.0,390.0,1077411.0,4.0487179487179485
4104303,41160,2023,1542.0,373.0,2918113.0,4.134048257372654
4118402,41151,2015,6407.0,236.0,6037437.0,27.14830508474576
4118402,41151,2016,6712.0,229.0,7282531.0,29.310043668122272
4118402,41151,2017,7026.0,254.0,5382098.0,27.661417322834644
4118402,41151,2019,7233.0,240.0,7763381.0,30.1375
4118402,41151,2021,5777.0,243.0,5490387.0,23.773662551440328
4118402,41151,2022,6634.0,257.0,7243774.0,25.813229571984436
4118402,41155,2015,1808.0,91.0,2310385.0,19.86813186813187
4118402,41155,2017,1644.0,98.0,2332195.0,16.775510204081634
4118402,41155,2018,1863.0,91.0,2680379.0,20.47252747252747
4118402,41155,2021,1620.0,99.0,2548490.0,16.363636363636363
4118402,41155,2022,1435.0,104.0,1337334.0,13.798076923076923
4118402,41155,2023,1498.0,95.0,1168273.0,15.76842105263158
4118402,41176,2015,3314.0,539.0,3961823.0,6.148423005565863
4118402,41176,2016,4078.0,532.0,4571434.0,7.665413533834586
4118402,41176,2017,4447.0,559.0,2829509.0,7.9552772808586765
4118402,41176,2018,3292.0,582.0,3647362.0,5.6563573883161515
4118402,41176,2019,3680.0,620.0,4158713.0,5.935483870967742
4118402,41176,2020,4234.0,565.0,5675864.0,7.493805309734514
4118402,41176,2021,3423.0,617.0,3920665.0,5.547811993517018
4118402,41176,2023,3276.0,592.0,6435046.0,5.533783783783784
4118402,41160,2015,836.0,276.0,1002256.0,3.028985507246377
4118402,41160,2016,958.0,283.0,994242.0,3.385159010600707
4118402,41160,2017,716.0,303.0,985089.0,2.363036303630363
4118402,41160,2018,899.0,287.0,1187593.0,3.132404181184669
4118402,41160,2019,948.0,303.0,1516633.0,3.128712871287129
4118402,41160,2020,924.0,310.0,1237564.0,2.9806451612903224
4118402,41160,2021,842.0,273.0,593754.0,3.0842490842490844
4118402,41160,2022,801.0,266.0,1505610.0,3.011278195488722
4118402,41160,2023,780.0,272.0,1273924.0,2.8676470588235294
4128104,41151,2016,2122.0,1035.0,1580132.0,2.0502415458937198
4128104,41151,2017,1840.0,1209.0,1104198.0,1.52191894127378
4128104,41151,2018,2028.0,1260.0,1875948.0,1.6095238095238096
4128104,41151,2019,2465.0,1196.0,1204232.0,2.061036789297659
4128104,41151,2020,2310.0,1250.0,2697523.0,1.848
4128104,41151,2021,1926.0,1205.0,1972744.0,1.5983402489626557
4128104,41155,2015,1452.0,297.0,1105012.0,4.888888888888889
4128104,41155,2016,1765.0,286.0,2863958.0,6.171328671328672
4128104,41155,2017,1417.0,304.0,,4.661184210526316
4128104,41155,2018,1553.0,312.0,2454085.0,4.977564102564102
4128104,41155,2019,1578.0,283.0,1189933.0,5.575971731448763
4128104,41155,2020,1449.0,279.0,2209149.0,5.193548387096774
4128104,41155,2021,1486.0,310.0,1587040.0,4.7935483870967746
4128104,41155,2022,1543.0,330.0,2530681.0,4.675757575757576
4128104,41176,2015,2073.0,755.0,3977144.0,2.7456953642384105
4128104,41176,2016,1873.0,759.0,2220436.0,2.4677206851119893
4128104,41176,2017,2006.0,798.0,2972511.0,2.5137844611528823
4128104,41176,2018,2310.0,766.0,2272596.0,3.0156657963446474
4128104,41176,2019,2435.0,770.0,4237744.0,3.1623376623376624
4128104,41176,2020,2068.0,822.0,2869345.0,2.5158150851581507
4128104,41176,2021,2160.0,836.0,1322796.0,2.583732057416268
4128104,41176,2022,2353.0,787.0,2296340.0,2.9898348157560357
4128104,41176,2023,2414.0,784.0,1897790.0,3.079081632653061
4128104,41160,2015,358.0,51.0,702075.0,7.019607843137255
4128104,41160,2017,314.0,45.0,477356.0,6.977777777777778
4128104,41160,2018,391.0,47.0,577398.0,8.319148936170214
4128104,41160,2019,356.0,53.0,410698.0,6.716981132075472
4128104,41160,2020,341.0,49.0,593966.0,6.959183673469388
4128104,41160,2021,320.0,53.0,558239.0,6.037735849056604
4128104,41160,2022,358.0,49.0,,7.3061224489795915
4128104,41160,2023,298.0,45.0,525291.0,6.622222222222222
2918407,41151,2015,1685.0,1988.0,817344.0,0.8475855130784709
2918407,41151,2016,1493.0,1801.0,792059.0,0.8289838978345364
2918407,41151,2017,1284.0,1940.0,619211.0,0.6618556701030928
2918407,41151,2018,1237.0,1795.0,640643.0,0.6891364902506963
2918407,41151,2019,1617.0,1680.0,866141.0,0.9625
2918407,41151,2020,1282.0,1976.0,1456222.0,0.6487854251012146
2918407,41151,2021,1549.0,1694.0,1446485.0,0.9144037780401417
2918407,41151,2022,1540.0,1979.0,,0.7781707933299646
2918407,41151,2023,1537.0,1756.0,1095081.0,0.8752847380410023
2918407,41155,2015,27922.0,2150.0,20288846.0,12.986976744186046
2918407,41155,2016,25820.0,2211.0,44175495.0,11.677973767526007
2918407,41155,2017,24270.0,2265.0,32654416.0,10.71523178807947
2918407,41155,2020,21482.0,2408.0,42116480.0,8.92109634551495
2918407,41155,2023,20952.0,2281.0,36439629.0,9.18544498027181
2918407,41176,2015,2911.0,562.0,4931104.0,5.179715302491103
2918407,41176,2016,3242.0,581.0,1994525.0,5.580034423407917
2918407,41176,2017,3405.0,581.0,5424484.0,5.860585197934595
2918407,41176,2018,2631.0,547.0,3858785.0,4.809872029250457
2918407,41176,2019,3305.0,577.0,3432128.0,5.72790294627383
2918407,41176,2020,2699.0,535.0,,5.044859813084112
2918407,41176,2021,2573.0,592.0,4268941.0,4.346283783783784
2918407,41176,2022,2772.0,636.0,3855063.0,4.3584905660377355
2918407,41176,2023,2518.0,564.0,2506324.0,4.464539007092198
2918407,41160,2015,1357.0,387.0,2222809.0,3.5064599483204133
2918407,41160,2016,1605.0,422.0,1614898.0,3.8033175355450237
2918407,41160,2017,1757.0,419.0,2663450.0,4.193317422434368
2918407,41160,2018,1638.0,428.0,1765733.0,3.8271028037383177
2918407,41160,2019,1760.0,416.0,2011130.0,4.230769230769231
2918407,41160,2020,1560.0,419.0,1247487.0,3.7231503579952268
2918407,41160,2021,1355.0,380.0,2584904.0,3.5657894736842106
2918407,41160,2022,1700.0,375.0,2146361.0,4.533333333333333
2918407,41160,2023,1596.0,358.0,2876956.0,4.4581005586592175
2611101,41151,2015,9896.0,948.0,7521690.0,10.438818565400844
2611101,41151,2016,12527.0,1003.0,10630917.0,12.489531405782651
2611101,41151,2017,10415.0,1037.0,9741362.0,10.043394406943104
2611101,41151,2018,10256.0,889.0,11975300.0,11.536557930258718
2611101,41151,2019,10859.0,985.0,6190804.0,11.024365482233502
2611101,41151,2020,10126.0,909.0,8653327.0,11.13971397139714
2611101,41151,2022,10604.0,884.0,11654015.0,11.995475113122172
2611101,41151,2023,9785.0,1041.0,7268566.0,9.399615754082612
2611101,41155,2015,26349.0,1143.0,49473855.0,23.05249343832021
2611101,41155,2016,24542.0,1176.0,19694074.0,20.86904761904762
2611101,41155,2017,19270.0,1249.0,36754579.0,15.428342674139312
2611101,41155,2018,24539.0,1271.0,47130909.0,19.306845003933912
2611101,41155,2019,24713.0,1085.0,38923581.0,22.776958525345623
2611101,41155,2020,24221.0,1263.0,27087772.0,19.17735550277118
2611101,41155,2021,22878.0,1273.0,26988609.0,17.97172034564022
2611101,41155,2022,26057.0,1148.0,29245597.0,22.69773519163763
2611101,41155,2023,24226.0,1189.0,38348054.0,20.37510513036165
2611101,41176,2015,1055.0,831.0,786128.0,1.269554753309266
2611101,41176,2016,1377.0,790.0,2468117.0,1.7430379746835443
2611101,41176,2017,1435.0,742.0,2455646.0,1.9339622641509433
2611101,41176,2018,1431.0,808.0,1875447.0,1.771039603960396
2611101,41176,2020,1178.0,714.0,1650451.0,1.649859943977591
2611101,41176,2021,1069.0,831.0,1283594.0,1.286401925391095
2611101,41176,2022,1113.0,723.0,1774160.0,1.5394190871369295
2611101,41176,2023,1422.0,816.0,,1.7426470588235294
2611101,41160,2015,1510.0,361.0,,4.1828254847645425
2611101,41160,2016,1776.0,372.0,1529450.0,4.774193548387097
2611101,41160,2018,1486.0,383.0,1146832.0,3.8798955613577024
2611101,41160,2019,1892.0,382.0,1686077.0,4.952879581151833
2611101,41160,2020,1541.0,347.0,2844067.0,4.4409221902017295
2611101,41160,2021,1790.0,362.0,3216151.0,4.94475138121547
2611101,41160,2022,1428.0,354.0,1365598.0,4.033898305084746
2910800,41151,2015,7264.0,391.0,4615957.0,18.578005115089514
2910800,41151,2016,6828.0,402.0,7578068.0,16.98507462686567
2910800,41151,2017,8371.0,423.0,6615311.0,19.789598108747043
2910800,41151,2018,7907.0,382.0,6750313.0,20.698952879581153
2910800,41151,2019,7669.0,394.0,4868118.0,19.46446700507614
2910800,41151,2020,6845.0,374.0,7068948.0,18.302139037433154
2910800,41151,2021,6702.0,373.0,2739246.0,17.967828418230564
2910800,41151,2022,7356.0,395.0,6045233.0,18.622784810126582
2910800,41151,2023,6584.0,418.0,4855042.0,15.751196172248804
2910800,41155,2015,25111.0,680.0,19429127.0,36.92794117647059
2910800,41155,2016,22670.0,740.0,44957708.0,30.635135135135137
2910800,41155,2017,24602.0,627.0,36969079.0,39.23763955342903
2910800,41155,2018,23445.0,677.0,32331364.0,34.630723781388475
2910800,41155,2019,24114.0,755.0,,31.93907284768212
2910800,41155,2020,18211.0,636.0,19158020.0,28.63364779874214
2910800,41155,2021,20735.0,746.0,41167083.0,27.79490616621984
2910800,41155,2022,24807.0,632.0,26321729.0,39.25158227848101
2910800,41155,2023,21382.0,639.0,38629851.0,33.46165884194053
2910800,41176,2015,1538.0,643.0,2346644.0,2.3919129082426127
2910800,41176,2016,1423.0,581.0,1966474.0,2.449225473321859
2910800,41176,2017,1758.0,578.0,1087110.0,3.041522491349481
2910800,41176,2018,1569.0,637.0,2827090.0,2.463108320251177
2910800,41176,2019,1729.0,598.0,1917636.0,2.891304347826087
2910800,41176,2020,1414.0,591.0,1456427.0,2.3925549915397633
2910800,41176,2022,1490.0,589.0,1941569.0,2.5297113752122242
2910800,41176,2023,1639.0,624.0,1658025.0,2.6266025641025643
2910800,41160,2016,1576.0,78.0,1810306.0,20.205128205128204
2910800,41160,2017,1658.0,72.0,1663288.0,23.02777777777778
2910800,41160,2018,1505.0,72.0,2813348.0,20.90277777777778
2910800,41160,2019,1340.0,67.0,1694350.0,20.0
2910800,41160,2020,1605.0,80.0,2297729.0,20.0625
2910800,41160,2021,1674.0,76.0,3325532.0,22.026315789473685
2910800,41160,2022,1421.0,78.0,1753034.0,18.21794871794872
2910800,41160,2023,1277.0,72.0,2035818.0,17.73611111111111
2933307,41151,2015,5052.0,786.0,2104571.0,6.427480916030534
2933307,41151,2016,4368.0,788.0,5148266.0,5.543147208121828
2933307,41151,2017,5485.0,808.0,5172581.0,6.788366336633663
2933307,41151,2019,4795.0,728.0,4267041.0,6.586538461538462
2933307,41151,2020,5491.0,751.0,5207781.0,7.311584553928096
2933307,41151,2023,5180.0,700.0,2428398.0,7.4
2933307,41155,2015,12245.0,612.0,21262128.0,20.008169934640524
2933307,41155,2016,11558.0,607.0,16059501.0,19.041186161449755
2933307,41155,2017,10890.0,637.0,11123995.0,17.09576138147567
2933307,41155,2018,13863.0,623.0,11007968.0,22.252006420545747
2933307,41155,2020,11559.0,598.0,15224237.0,19.32943143812709
2933307,41155,2022,10565.0,672.0,15951374.0,15.72172619047619
2933307,41155,2023,10589.0,661.0,16351302.0,16.019667170953102
2933307,41176,2017,5125.0,236.0,3474311.0,21.716101694915253
2933307,41176,2018,4695.0,254.0,7295319.0,18.484251968503937
2933307,41176,2019,5104.0,246.0,4282693.0,20.747967479674795
2933307,41176,2020,5315.0,238.0,8157353.0,22.331932773109244
2933307,41176,2022,5237.0,261.0,6572801.0,20.06513409961686
2933307,41176,2023,4630.0,231.0,7355747.0,20.043290043290042
2933307,41160,2015,862.0,301.0,853100.0,2.8637873754152823
2933307,41160,2016,773.0,283.0,1176939.0,2.7314487632508833
2933307,41160,2017,759.0,310.0,825285.0,2.4483870967741934
2933307,41160,2018,700.0,262.0,1335549.0,2.6717557251908395
2933307,41160,2020,835.0,263.0,1490911.0,3.1749049429657794
2933307,41160,2021,759.0,296.0,856668.0,2.564189189189189
2933307,41160,2022,749.0,267.0,619367.0,2.805243445692884
2933307,41160,2023,850.0,268.0,1473910.0,3.171641791044776
2903201,41151,2015,7714.0,1728.0,7048944.0,4.46412037037037
2903201,41151,2016,7454.0,1615.0,3803767.0,4.6154798761609905
2903201,41151,2017,6193.0,1687.0,3954735.0,3.671013633669235
2903201,41151,2018,8206.0,1731.0,4932671.0,4.740612362796072
2903201,41151,2019,7353.0,1709.0,8422473.0,4.3025160912814515
2903201,41151,2021,7287.0,1671.0,8302366.0,4.360861759425494
2903201,41151,2023,7440.0,1463.0,6258083.0,5.085440874914559
2903201,41155,2015,23030.0,1402.0,,16.426533523537802
2903201,41155,2016,23910.0,1510.0,32227337.0,15.834437086092715
2903201,41155,2017,23854.0,1477.0,28663112.0,16.150304671631687
2903201,41155,2020,18700.0,1379.0,28373370.0,13.5605511240029
2903201,41155,2021,18936.0,1350.0,25773878.0,14.026666666666667
2903201,41155,2022,23479.0,1547.0,39733318.0,15.177117000646412
2903201,41155,2023,21982.0,1295.0,40899610.0,16.974517374517376
2903201,41176,2015,4531.0,339.0,,13.365781710914455
2903201,41176,2016,5254.0,366.0,3308998.0,14.3551912568306
2903201,41176,2018,4889.0,346.0,3147677.0,14.130057803468208
2903201,41176,2020,5283.0,364.0,8734706.0,14.513736263736265
2903201,41176,2021,5610.0,338.0,6694800.0,16.597633136094675
2903201,41176,2022,5613.0,318.0,10500787.0,17.650943396226417
2903201,41176,2023,4517.0,340.0,2954337.0,13.285294117647059
2903201,41160,2015,118.0,116.0,,1.0172413793103448
2903201,41160,2016,107.0,109.0,159733.0,0.981651376146789
2903201,41160,2017,143.0,114.0,276649.0,1.2543859649122806
2903201,41160,2018,115.0,105.0,209269.0,1.0952380952380953
2903201,41160,2019,124.0,108.0,170471.0,1.1481481481481481
2903201,41160,2021,114.0,114.0,200730.0,1.0
2903201,41160,2022,131.0,109.0,257433.0,1.201834862385321
2903201,41160,2023,121.0,108.0,98020.0,1.1203703703703705
2913606,41151,2016,15461.0,1651.0,17755633.0,9.364627498485767
2913606,41151,2018,16711.0,1711.0,9933998.0,9.766803039158386
2913606,41151,2019,16408.0,1887.0,18117408.0,8.69528351881293
2913606,41151,2020,18529.0,1785.0,13620300.0,10.380392156862746
2913606,41151,2021,17378.0,1834.0,8871679.0,9.47546346782988
2913606,41155,2015,20623.0,656.0,16195837.0,31.4375
2913606,41155,2016,19782.0,623.0,15165702.0,31.752808988764045
2913606,41155,2017,16551.0,626.0,18155465.0,26.43929712460064
2913606,41155,2018,19278.0,554.0,16517989.0,34.79783393501805
2913606,41155,2019,20013.0,582.0,30202952.0,34.38659793814433
2913606,41155,2020,16877.0,573.0,18186049.0,29.45375218150087
2913606,41155,2021,18304.0,576.0,15554412.0,31.77777777777778
2913606,41155,2022,19543.0,606.0,28565387.0,32.24917491749175
2913606,41155,2023,21856.0,572.0,41193539.0,38.20979020979021
2913606,41176,2015,2472.0,698.0,1577853.0,3.541547277936963
2913606,41176,2016,2467.0,601.0,2181808.0,4.104825291181364
2913606,41176,2017,2078.0,613.0,3301632.0,3.3898858075040783
2913606,41176,2018,2583.0,695.0,1970952.0,3.716546762589928
2913606,41176,2019,2232.0,635.0,3309773.0,3.51496062992126
2913606,41176,2020,2178.0,722.0,3728466.0,3.0166204986149583
2913606,41176,2021,2324.0,599.0,1839735.0,3.8797996661101837
2913606,41176,2022,2454.0,696.0,2443299.0,3.5258620689655173
2913606,41176,2023,1867.0,607.0,2578013.0,3.0757825370675453
2913606,41160,2015,1373.0,169.0,2086571.0,8.124260355029586
2913606,41160,2016,1441.0,166.0,1585069.0,8.680722891566266
2913606,41160,2017,1223.0,185.0,1290944.0,6.610810810810811
2913606,41160,2018,1398.0,176.0,2353049.0,7.943181818181818
2913606,41160,2019,1225.0,170.0,2261025.0,7.205882352941177
2913606,41160,2020,1268.0,168.0,1468535.0,7.5476190476190474
2913606,41160,2021,1232.0,166.0,1726657.0,7.421686746987952
2913606,41160,2022,1241.0,173.0,779208.0,7.173410404624278
2913606,41160,2023,1428.0,171.0,2166139.0,8.350877192982455
2914802,41151,2015,9488.0,859.0,6311433.0,11.045401629802095
2914802,41151,2016,7293.0,863.0,3515346.0,8.450753186558517
2914802,41151,2017,9407.0,753.0,5813211.0,12.49269588313413
2914802,41151,2018,7995.0,728.0,3670601.0,10.982142857142858
2914802,41151,2019,9569.0,810.0,4990023.0,11.813580246913581
2914802,41151,2020,8146.0,795.0,3411101.0,10.246540880503145
2914802,41151,2021,8055.0,729.0,9452615.0,11.049382716049383
2914802,41151,2022,7285.0,793.0,5208164.0,9.186633039092056
2914802,41151,2023,8353.0,751.0,5812496.0,11.122503328894807
2914802,41155,2015,7360.0,3001.0,9463017.0,2.4525158280573143
2914802,41155,2016,8425.0,2647.0,14106583.0,3.1828485077446165
2914802,41155,2017,8421.0,2744.0,5118287.0,3.068877551020408
2914802,41155,2018,8654.0,2697.0,13780763.0,3.2087504634779385
2914802,41155,2019,8781.0,2727.0,14573311.0,3.22002200220022
2914802,41155,2020,7010.0,2754.0,5881466.0,2.5453885257806825
2914802,41155,2021,7701.0,2760.0,7792742.0,2.7902173913043478
2914802,41155,2022,8649.0,2596.0,11525239.0,3.3316640986132513
2914802,41155,2023,8147.0,3041.0,15462284.0,2.6790529431108188
2914802,41176,2015,572.0,395.0,396892.0,1.4481012658227848
2914802,41176,2016,556.0,387.0,698431.0,1.4366925064599483
2914802,41176,2017,670.0,405.0,1171867.0,1.654320987654321
2914802,41176,2018,541.0,428.0,824004.0,1.264018691588785
2914802,41176,2019,512.0,450.0,728188.0,1.1377777777777778
2914802,41176,2020,647.0,456.0,993724.0,1.418859649122807
2914802,41176,2021,646.0,394.0,536661.0,1.6395939086294415
2914802,41176,2022,590.0,419.0,903159.0,1.4081145584725536
2914802,41176,2023,566.0,422.0,586640.0,1.3412322274881516
2914802,41160,2015,1515.0,205.0,2097790.0,7.390243902439025
2914802,41160,2016,1347.0,173.0,1497812.0,7.786127167630058
2914802,41160,2017,1647.0,208.0,,7.918269230769231
2914802,41160,2018,1190.0,184.0,870784.0,6.467391304347826
2914802,41160,2019,1314.0,191.0,869190.0,6.87958115183246
2914802,41160,2020,1585.0,208.0,3163856.0,7.6201923076923075
2914802,41160,2021,1559.0,174.0,998339.0,8.959770114942529
2914802,41160,2022,1380.0,205.0,936284.0,6.7317073170731705
2914802,41160,2023,1276.0,196.0,795387.0,6.510204081632653
2918001,41151,2015,11111.0,1298.0,8145507.0,8.560092449922958
2918001,41151,2016,12194.0,1174.0,5311788.0,10.386712095400341
2918001,41151,2017,15088.0,1209.0,12801376.0,12.479735318444996
2918001,41151,2019,11777.0,1133.0,10721268.0,10.394527802294792
2918001,41151,2020,15095.0,1348.0,15063704.0,11.19807121661721
2918001,41151,2021,13475.0,1235.0,14394267.0,10.910931174089068
2918001,41151,2022,11447.0,1220.0,7908624.0,9.3827868852459
2918001,41151,2023,15125.0,1278.0,7934021.0,11.834898278560251
2918001,41155,2015,13922.0,1475.0,19104543.0,9.438644067796611
2918001,41155,2016,13534.0,1462.0,17916874.0,9.25718194254446
2918001,41155,2017,15431.0,1457.0,16222932.0,10.590940288263555
2918001,41155,2018,13896.0,1457.0,11977742.0,9.537405628002745
2918001,41155,2019,15232.0,1374.0,23949240.0,11.085880640465794
2918001,41155,2020,14592.0,1322.0,9574986.0,11.037821482602117
2918001,41155,2021,14322.0,1286.0,20172296.0,11.136858475894245
2918001,41155,2022,15618.0,1355.0,30175404.0,11.52619926199262
